,user,date,rating,review
1386,Anonymous,08-Nov-13,10,"This is an absolutely awesome game!  Don't pay attention to the negative reviews.  Granted the game has a steep learning curve, but once you get past that it is extremely enjoyable.  Love Volvo!"
1387,Anonymous,08-Nov-13,10,"Thanks to volvo, we got diretide. I love you volvo. best car company in the video game industry. great game dota2 not ded at all. all hail gabe newell our lord and savior. amen."
1388,Anonymous,08-Nov-13,10,Diretide was given and so valve deserves to have their score back! Diretide was given and so valve deserves to have their score back! Diretide was given and so valve deserves to have their score back! Diretide was given and so valve deserves to have their score back! Diretide was given and so valve deserves to have their score back!
1397,Anonymous,08-Nov-13,10,"Best MOBA out there, awesome variety of heroes, no hero is the same as another, great graphics, great variety of items, and last but not least,    Received DIRETIDE"
1398,Anonymous,08-Nov-13,10,"Great game, really well done. Valve did a small mistake recently but they fixed their problem and apologized.If you are a new player a wonder why the score is so low, pretty much a bunch of retards raided metacritic.I advice you give this game a try, it will be hard at first but it turns out to be in my opinion the best game of the genre."
1399,Anonymous,08-Nov-13,10,Game is alive volvo apologizedI'm still watching you vulvaU bettha give me som enew heroes soo vulva. I'm watchdfkvgndfklsgdfsgdfsgdsfgdfsgdfgfdgfdg
1400,Anonymous,08-Nov-13,10,Greatest game Best developer Best community After this update that gave us a good run for our spam on the web the Im Late patch wich will give us diretide will be here realy soon aswell as new heroes 
1401,Anonymous,08-Nov-13,10,DIRETIDE GIVEN HIGHTEN RATINGsJUMP THE SHIPKILL HOTsHAVE A GOOD DAY SIRAND PLAY DOTA 2CAUSE VALVES COMMUNICATION IS THE BESTDIRETIDE GIVEN HIGHTEN RATINGsJUMP THE SHIPKILL HOTsHAVE A GOOD DAY SIRAND PLAY DOTA 2CAUSE VALVES COMMUNICATION IS THE BESTNO COPY PASTERINO
1404,Anonymous,08-Nov-13,10,"One of the best game, Valve has done a good job on Dota 2 and I am happy to see how my DotA have become. Valve just need to focus more on the community as well, then Dota 2 will no doubt be one of the best ARTS games"
1405,Anonymous,08-Nov-13,10,"http://blog.dota2.com/2013/11/not-my-best-work/Lesson is learned people, it's a time to calm down and rejoice. Now, let's return our Dota a well deserved 9.3 user rating :D"
1406,Anonymous,07-Nov-13,10,NO Diretide NO New Hero NO Updates NO Normal matchmaking system New updates is new sets and tickets New updates is new sets and tickets New updates is new sets and ticketsNew updates is new sets and tickets
1410,Anonymous,07-Nov-13,10,"This Game is very enjoyable as it uses playing stratergy and mind focus in Team Fight. There are many players in the world playing this game included my friends Muhammad Amir Akmal Bin Ahmad Shukri, Aqmal Haiqal Bin Abdul Wahab and Others"
1412,Anonymous,06-Nov-13,10,This game improved so much since it was released on the beta. There are over 90 heroes to choose from currently and the gamplay is as intence and as rewarding as DOTA 1. I know alot of people will be hesitant to try it at first but there has been a new tutorial system implemented in DOTA 2 and I think i
1413,Anonymous,06-Nov-13,10,"Make a game that is based on a mod, with a company who has a huge track record in modded servers and editing, with no modding feature, Thanks valve! And screw your entire fan base without even telling them! Game sucks"
1414,Anonymous,06-Nov-13,10,I think this game blows my mind every time i play it i am addicted to it it is so fun valve has accomplished so much all the haters hate but this game makes league look like duke nukem
1415,Anonymous,05-Nov-13,10,"Great game. Has unfairly got many unfair reviews because there wasn't diretide. Takes a bit of time to learn, but if you persist, it pays off. Pretty good graphics."
1416,Anonymous,05-Nov-13,10,"Very addictive, and not pay to win. Valve had, instead of using the time to give diretide, improved the game very much. Haters hate the game due to the lack of diretide, but I personally think that the time had been spent correctly on improving the game."
1417,Anonymous,05-Nov-13,10,"Great game,  free to play. Awesome worldwide competitive scene! Still waiting on uther party and all the other custom maps.+Fairly ""active"" community...."
1419,Anonymous,05-Nov-13,10,"Dota 2 is the best moba game, and it's free to play with free heroes. But now lot of gamer crying for Diretide and give negative review. All idiots crying for free cosmetic stuff. Please go and play lol because the dota is for fighters not for cryers! Thx!"
1421,Anonymous,05-Nov-13,10,"This game still's awesome even with it's bad sides: horibble matchmaking, patches that make hell's demons out of already overpowered heroes. But never play it without full stack."
1423,Anonymous,05-Nov-13,10,"This is an amazing, polished and fun multiplayer experience.If any of you are confused as to why this game has such a low user score, here is the reason: http://www.nerfnow.com/comic/1152It would almost be funny if it wasn't so sad."
1424,Anonymous,04-Nov-13,10,"I was happy back in the day HoN got launched because of the features. With DotA 2 it's possible to play the original with these features and more. Still the deepest and most complex game of the genre, whatever the name should be.If you like to get punished for stupid mistakes and get your deserved reward for great play, then you are right."
1426,Anonymous,04-Nov-13,10,"This is an amazing game that's a blast to play with friends. It's always challenging, and has a very high skill cap, so there's always room to learn and grow. It also has one of the best competitive scenes out there right now. The best feature by far is having one of the greatest minds in game design and balance at the helm, guiding the metagame to be fresh and fun."
1428,Anonymous,04-Nov-13,10,"Fantastic game. Although it's not one of my most played titles, it is a very put together game that can offer a lot of fun. Ignore the negative reviews from users, they represent the underbelly of the DOTA fan base, the childlike players who believe that Valve owes them something. 10/10"
1430,Anonymous,03-Nov-13,10,GG.Voice chat.Support reconnect.Easy and quick to set up hotkeys.The ability to view other players' game.Clean graphics with high-quality textures.The ability to put a pause in the game by pressing a single button.Valve great developers  team
1432,Anonymous,03-Nov-13,10,"This game is actually too good for your health. If you're in a relationship where you're living together, you must make a decision: dota 2 or your relationship."
1434,Anonymous,03-Nov-13,10,"Dota 2 is an amazing game.  You may have seen a lot of negative reviews as of late due to factors that don't have anything to do with the game play.  Play the game for yourself and see.  If it appeals to you, you will be hooked for years to come."
1435,Anonymous,03-Nov-13,10,"One of the best games I've ever played, it's a shame that that people are bombing the page with bad reviews. The critic metascore is much more accurate. It's a shame that most MOBA's are plagued with these terrible people."
1438,Anonymous,03-Nov-13,10,Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.You take a perfect game and turn it into worst game ever created.GG WP
1439,Anonymous,03-Nov-13,10,I hoped this game would get me really hooked up for a long long time but for my surprise when I was going to play my first match I discovered that the community is really supportive not beginner-friendly I just need 3 words to describe this game WORST comynity EVER
1440,Anonymous,03-Nov-13,10,No diretide no like!Tnx valve for hallowenjust ggNo region locks.Garbage game engine results in 9 games without someone being able to load and you reenter the queueYou take a perfect game and turn it into worst game ever created.GG WP izi
1441,Anonymous,03-Nov-13,10,"Time-consuming pointless game, with a toxic community.It's not fun, it won't lead you anywhere, it'll try to make you addicted to it and ever-miserable for being so.Nothing to see here except vanity."
1442,Anonymous,03-Nov-13,10,"Youve got millions of dollars on interactive compediums, and gave up on diretide? Who are you after all?! I have always respected valve for their work, but it seems, they dont give a damn about their community..."
1443,Anonymous,03-Nov-13,10,"matchmakingNo new content (events, heroes, etc.)They just keep adding cosmetics so they can fill their pockets, not even trying to balance the gameplayYes, maybe it's a f2p game and they need to make money somehow, but this is just getting out of control so much, that they just keep ignoring the community."
1444,Anonymous,03-Nov-13,10,"No diretide, no funAll they want is more moneymore money**** dota 2, go back to warcraft dota 2 if you want to play itCurrent status of Dota is bad.GIVE DIRETIDE "
1445,Anonymous,03-Nov-13,10,"The cure for League of Legends cancer, the cure for Xbox Live cancer, the cure for Youtube Cancer, the cure for all the cancers made from Riot games AKA. Worst game studio ever    Give DIRETIDE"
1446,Anonymous,03-Nov-13,10,"Garbage match making that has only got worse, no company communication (wtf no DireTide?). Left beta but has not improved on any mechanics or game-play. Several heroes still missing."
1447,Anonymous,03-Nov-13,10,"This game is actualy the best MOBA Game owned by one of the biggest corporations. This game was very good until immature kids (rated 14 year olds) ruined it. People keep complaining about diretide, they cant make everything. So this game could be good but if people cry and insult it this is nothing. This game is 10/10 and will be good still."
1449,Anonymous,03-Nov-13,10,"A great game, I have been playing for 7 months now and I'm still not bored of it, A little disappointed that there was no seasonal event this year but that can be excused, I will continue to play this game and I don't think it will get boring any time soon. Thank You Valve for such a great game."
1450,Anonymous,03-Nov-13,10,"This is one of the best games i played, its balanced, fun to play and completly free to play. All heroes are free so everyone has a fair start. It's more challenging than most Moba's, more dynamic and with awesome playerbase.Ps.If you rate this game 0 becouse there was no Diretide this year you just forgot what Moba is about.Have fun"
